title,imgUrl,price,categoryName
yeacher Conjunto de 4 Roteadores Placa de Inserção de Mesa Liga de Alumínio Madeira Fresadora Flip Board Máquina de Aparar Gravação Ferramenta Auxiliar Bancadas de Carpintaria,https://m.media-amazon.com/images/I/51twl2uCylL._AC_UY218_.jpg,183.99,Acessórios de Ferramentas Elétricas
"Adaptador de Broca Elétrica para Broca de Jardim, Adaptador de Broca de 1 a 3 Mandril Redondo de Aço Carbono 2 Poços 2 Slots Rosca Adaptador de Mandril de Broca Sem Chave Haste",https://m.media-amazon.com/images/I/61UcbST78BL._AC_UY218_.jpg,82.81,Acessórios de Ferramentas Elétricas
MYAMIA Omega Mpj-K-F Miniatura Termopar Montagem em Painel Conector Soquete,https://m.media-amazon.com/images/I/41X9bKObUCL._AC_UY218_.jpg,77.41,Acessórios de Ferramentas Elétricas
Bosch Disco Flap Expert For Metal; 115Mm G120; Curvo,https://m.media-amazon.com/images/I/71wZBGOcACL._AC_UY218_.jpg,13.06,Acessórios de Ferramentas Elétricas
"ferramentas bocal borracha integrado universal | Ferramenta bocal reutilizável 20 peças com base - ferramentas pequenas para banheiros, cozinhas, caixas d'água, Littryee",https://m.media-amazon.com/images/I/61EZOzLmlxL._AC_UY218_.jpg,66.99,Acessórios de Ferramentas Elétricas
Aplicador Difusor Snow Foam para Lavajato Eletroplas EL1400i,https://m.media-amazon.com/images/I/51EkiWF+xML._AC_UY218_.jpg,78.9,Acessórios de Ferramentas Elétricas
Bosch Disco Flap Best For Metal; 180Mm G80; Reto,https://m.media-amazon.com/images/I/71NCDGIVLTL._AC_UY218_.jpg,23.2,Acessórios de Ferramentas Elétricas
"Conjunto de almofadas para rodas de polimento, 122 unidades, 3 tamanhos, 2 formatos, roda de polimento de feltro com haste de 1/8 pol. Para plástico para broca para artesanato",https://m.media-amazon.com/images/I/51SeYaQGcbL._AC_UY218_.jpg,0.0,Acessórios de Ferramentas Elétricas
Botão Interruptor Chave Liga Desliga Para Lavajato Electrolux EWS30 Bivolt,https://m.media-amazon.com/images/I/51oDUxiz1mL._AC_UY218_.jpg,39.9,Acessórios de Ferramentas Elétricas
"ERYUE Almofada de polimento,10 peças de diamante flexível de 3 polegadas almofadas de polimento úmido disco de esmeril + 1 peça almofada de apoio para granito mármore pedra telha cerâmica concreto",https://m.media-amazon.com/images/I/61H7yiaACvL._AC_UY218_.jpg,125.99,Acessórios de Ferramentas Elétricas
"Woodstock Bucha em T W1151 2,5 x 3,8 cm (1 x 1/4 polegadas)",https://m.media-amazon.com/images/I/71YbgFx7CxL._AC_UY218_.jpg,425.72,Acessórios de Ferramentas Elétricas
DRONE PREDATOE 4K + GPS + 5KM de DISTÂNCIA (Cinza 1 Bateria),https://m.media-amazon.com/images/I/61obXH4tuZL._AC_UL320_.jpg,1550.0,Acessórios e Artigos Eletrônicos
Difusor compacto para flash sack mini softbox,https://m.media-amazon.com/images/I/71Q4dsqatpL._AC_UL320_.jpg,49.95,Acessórios e Artigos Eletrônicos
Capa de telefone de cordão de silicone líquido para iPhone XS Max Ultra Capa com alça de pescoço cordão de colar transversal para iPhone XS Max,https://m.media-amazon.com/images/I/51qeJlMMTZL._AC_UL320_.jpg,0.0,Acessórios e Artigos Eletrônicos
Capa Capinha Tpu Silicone Fosca para iPhone 15 Pro Tela de 6.1 Case com Interior Macio - Proteja com Elegância e Conforto (Verde Água),https://m.media-amazon.com/images/I/518f8OGyoEL._AC_UL320_.jpg,19.99,Acessórios e Artigos Eletrônicos
Telescópio Universal Suporte Do Adaptador De Telefone Inteligente Suporte 5 Cm Acessórios,https://m.media-amazon.com/images/I/41KQ2gNYKYL._AC_UL320_.jpg,42.54,Acessórios e Artigos Eletrônicos
Heayzoki Kit de motor sem escovas 48V 800W DC Scooter elétrico para bicicleta triciclo funciona suavemente e silenciosamente fornece velocidade estável,https://m.media-amazon.com/images/I/61XLdPKynDL._AC_UL320_.jpg,1234.1,Acessórios e Artigos Eletrônicos
"Para ANLEON S2 UHF estéreo sem fio no sistema de monitor de ouvido, IEM sem fio no sistema de ouvido 670-680MHZ Frequência, montável em rack, para palco, estúdio, exposição, palestra,(EU)",https://m.media-amazon.com/images/I/51tdMIk8zoL._AC_UL320_.jpg,739.7,Acessórios e Artigos Eletrônicos
Microfone Sem Fio Duplo Kadosh KDSW-302M,https://m.media-amazon.com/images/I/51bCkfuepZL._AC_UL320_.jpg,468.0,Acessórios e Artigos Eletrônicos
Kit de Limpeza 3 em 1 para Câmeras e Lentes,https://m.media-amazon.com/images/I/61JzRyyzphL._AC_UL320_.jpg,47.9,Acessórios e Artigos Eletrônicos
Kit 10 Espuma Para Headset Intelbras Plantronics Top Use Zox Sem Furo ESP01,https://m.media-amazon.com/images/I/61oPAB9LrIL._AC_UL320_.jpg,57.9,Acessórios e Artigos Eletrônicos
"Cabo Tipo Usb-C-Usb-C 1m + Fonte Carregador Turbo 20W Android Rápido 3.1A Bivolt Compatível Sansung Motorola Xiaomi LG PREMIUM, GOLLATE®",https://m.media-amazon.com/images/I/41wYB9hjnEL._AC_UL320_.jpg,59.9,Acessórios e Artigos Eletrônicos
"Teclado Mecânico Sem Fio Keychron K12 Pro QMK/VIA (Kpro-Red Switches【Hot-Swappable 】, K12P-J【RGB】(estr. alumínio))",https://m.media-amazon.com/images/I/61QL7mDPw2L._AC_UL320_.jpg,929.99,Acessórios e Artigos Eletrônicos
"Painel Protetor de Tela Anti-luz Azul de 27 Polegadas, Anti-espreitadela, Antirreflexo, Proteção Ocular, Bloqueia 96% de UV, para a Maioria das Marcas de Monitores 16:9",https://m.media-amazon.com/images/I/51ctbQHx7mL._AC_UL320_.jpg,202.47,Acessórios e Artigos Eletrônicos
MICROFONE GAMER NZXT CAPSULE MINI BRANCO,https://m.media-amazon.com/images/I/41-12kk0e8L._AC_UL320_.jpg,497.9,Acessórios e Artigos Eletrônicos
"Aputure Light Dome SE 85 cm Softbox Bowens Mount with Honeycomb Grid para Aputure Light Storm LS 600d Pro, 300d II, 300x, 120d II ou Amaran 100 e 200 COB Series Lights",https://m.media-amazon.com/images/I/61TwKz5unnL._AC_UL320_.jpg,1399.0,Acessórios e Artigos Eletrônicos
Capa Silicone Incolor com Película 5D Compatível Apple Watch 7 (45mm),https://m.media-amazon.com/images/I/41gUGWbShTL._AC_UL320_.jpg,41.99,Acessórios e Artigos Eletrônicos
Caixa de Som Gamer Speaker 10W Rms Real Estéreo iluminação Led Rgb Com Controle Usb P2 Computador Pc Notebook Celular Smart Tv,https://m.media-amazon.com/images/I/71SyhpDJLHL._AC_UL320_.jpg,0.0,Acessórios e Artigos Eletrônicos
"Capinha Capa Case Colorida Compatível Com iPhone 14 PRO MAX Vermelha ,Preta, Laranja, Amarela, Azul, Rosa, Pink, Branca, Lilás, Marrom, Verde, Roxo, Bordô Case Slim Flexível Aveludada Com 3 Camadas De Proteção LINHA PREMIUM ONYK (Lilas)",https://m.media-amazon.com/images/I/61Z9SQvcDhL._AC_UL320_.jpg,39.9,Acessórios e Artigos Eletrônicos
"DJI Combo Air 2S Fly More, drone com câmera cardan de 3 eixos, vídeo 5,4K, sensor CMOS de 2,5 cm, 4 direções de detecção de obstáculos, tempo de voo de 31 minutos, transmissão de vídeo 12 km 1080p, duas baterias extras",https://m.media-amazon.com/images/I/519UQHVV4+L._AC_UL320_.jpg,0.0,Acessórios e Artigos Eletrônicos
Gerador de sinal TSG-17 gerador de sinal de alta frequência RF (frequência de rádio) gerador de sinal 220V/110V (plugue dos EUA),https://m.media-amazon.com/images/I/71iA+Y2FNDL._AC_UL320_.jpg,0.0,Acessórios e Artigos Eletrônicos
Emenda P2 Estereo / P2 Estereo,https://m.media-amazon.com/images/I/51V+QUvrOGL._AC_UL320_.jpg,17.64,Acessórios e Artigos Eletrônicos
"2 pacotes de bateria LP-E17 + carregador LED para Canon EOS Rebel SL2 SL3 T6i T6s T7i, EOS M5 M3 M6, M6 mark2, 77D 200D 250D 750D 760D 800D 8000D RP Digital SLR",https://m.media-amazon.com/images/I/51Jz8AZHtkL._AC_UL320_.jpg,260.0,Acessórios e Artigos Eletrônicos
Capa para Samsung Galaxy A53 5G com anel redondo anexado cor da moda capinha para A53 5G - Preto,https://m.media-amazon.com/images/I/51t6je0xYBL._AC_UL320_.jpg,75.0,Acessórios e Artigos Eletrônicos
Teclado Gamer Cougar VANTAR MX Switch RED (Port. Brasil) - PN # 37VAMM1SB.0004,https://m.media-amazon.com/images/I/51+TUwpEohL._AC_UL320_.jpg,348.0,Acessórios e Artigos Eletrônicos
INSYOO Bateria de voo inteligente Mavic Air original 2375 mAh para drone DJI Air – preta,https://m.media-amazon.com/images/I/51Fb2eljdiL._AC_UL320_.jpg,798.0,Acessórios e Artigos Eletrônicos
Adesivo Fz25 Alça Traseira Relevo Resinado Material 3 M,https://m.media-amazon.com/images/I/61urlhUJuhL._AC_UL320_.jpg,79.0,Acessórios e Peças para Motos
Kesoto Chaves de bloqueio de tampa de tanque de gás para motocicleta brilhante para Honda ZJ125 CG125,https://m.media-amazon.com/images/I/515cZyiBJnL._AC_UL320_.jpg,51.99,Acessórios e Peças para Motos
FANGSHUIGAN Adequado para BMW R 1250 GS GSA 2018 2019 R1200 GS LC F800GS Adv S1000 XR 2013-2019 Protetor de extensões de proteção de mão para para-brisa (cor cinza),https://m.media-amazon.com/images/I/61-7xaYhH0L._AC_UL320_.jpg,215.0,Acessórios e Peças para Motos
"Retificador regulador de tensão, retificador de motocicleta L402001 12V regulador retificador de substituição para Bajaj Pulsar 200 NS NS220 ALS 200",https://m.media-amazon.com/images/I/61rR7tbazIL._AC_UL320_.jpg,59.19,Acessórios e Peças para Motos
Capacete Fechado Moto Peels Icon King Preto/Colorido 58,https://m.media-amazon.com/images/I/81AVo3N5E2L._AC_UL320_.jpg,384.59,Acessórios e Peças para Motos
"Braço do tanque de mão Para KAWASAKI Z900RS Z 900RS Z900 RS Z 900 RS 2018 Motocicleta Passenger Hand Grips Hand Grip Tank Grab Bar Alças Braço (Color : Gold, Size : One Size)",https://m.media-amazon.com/images/I/51UiJTLUBVL._AC_UL320_.jpg,508.47,Acessórios e Peças para Motos
Troy Lee Designs Air Lucid Youth MX Offroad Gloves Black/Red SM,https://m.media-amazon.com/images/I/71+OJuQorcL._AC_UL320_.jpg,305.31,Acessórios e Peças para Motos
CLISPEED Motocicleta cicleta de Inteiro Jaqueta de Prote??o Equipamentos de Prote??o No Peito Homens para Motos off Road Motocross Racing Sujeira Bicicleta Patina??o Scooter Para Adultos,https://m.media-amazon.com/images/I/71ggTp9heLL._AC_UL320_.jpg,262.14,Acessórios e Peças para Motos
Pro Tork Carenagem Do Farol Compatível Com Biz 100 2005 Azul Iguape Perolizado,https://m.media-amazon.com/images/I/51HWqZx2jQL._AC_UL320_.jpg,110.3,Acessórios e Peças para Motos
KYN para Honda CBR 1000 RR - SP ABS Fireblade (CBR1000 SAE/SAF/SAG/SAH/SAJ- Brembo Front Caliper) 2014-2019 CBR1000RR Motocicleta Frontal Pastilhas de Freio Traseiro Disco Orgânico,https://m.media-amazon.com/images/I/61-oMgqAjoL._AC_UL320_.jpg,166.69,Acessórios e Peças para Motos
Acouto Adesivo de tampa de tanque de gás de motocicleta para YZF R1 R6 FZ1 FZ6 FZ1000 FJR1300 Fibra de carbono Motocicleta Tanque de Gás Capa de Almofada Adesivo Decalques Adesivo de Acabamento de Tampa de Tanque de Óleo para Motocicleta,https://m.media-amazon.com/images/I/71ufOCaJOHL._AC_UL320_.jpg,39.78,Acessórios e Peças para Motos
Capacete Aberto Moto Peels Freeway New Classic Branco 58,https://m.media-amazon.com/images/I/51YRaLnP-vL._AC_UL320_.jpg,379.0,Acessórios e Peças para Motos
Krator Luz traseira de barra com lente fumê e caixa preta - Freio/corrida/luz de placa de licença compatível com Harley Davidson Sportster 883 Iron - XL883N (2009-2014),https://m.media-amazon.com/images/I/61kSmHoZSYL._AC_UL320_.jpg,262.22,Acessórios e Peças para Motos
Troy Lee Designs Calça Air 2023 GP Pro - Apex,https://m.media-amazon.com/images/I/61-R+tuDmdL._AC_UL320_.jpg,1518.41,Acessórios e Peças para Motos
"Zerone Guidão de motocicleta, motocicleta CNC alumínio alumínio guidão de borracha punho serrilhado diamante para guidão de 7/8"" bicicleta 6 cores disponíveis",https://m.media-amazon.com/images/I/61nsA1BOZpL._AC_UL320_.jpg,51.1,Acessórios e Peças para Motos
Troy Lee Designs GP Pro Mens MX Offroad Gloves Blue LG,https://m.media-amazon.com/images/I/716gL8Af27L._AC_UL320_.jpg,221.65,Acessórios e Peças para Motos
Alça Traseira Sport Honda CG Titan 150 2009 / Honda CG Fan 125/150 2009 Preto,https://m.media-amazon.com/images/I/51Um5GdYsZL._AC_UL320_.jpg,47.54,Acessórios e Peças para Motos
"Botas de motocicleta, sapatos de motocicleta de couro de microfibra, Botas de motocicletas respiráveis de suporte para motocicletas homens (Color : Yellow, Size : 35 EU)",https://m.media-amazon.com/images/I/71SpXIQ0HYL._AC_UL320_.jpg,0.0,Acessórios e Peças para Motos
HOMSFOU 1 PC Capa De Chuva Interruptor Protetor Controlador Para Interruptor Controlador De Teclado Concha Para Porta Campainha Protetor Capa Abridor De Portão À Prova De Chuva Capa De,https://m.media-amazon.com/images/I/41k-qWZ+WyL._AC_UL320_.jpg,64.3,Acessórios e Peças para Motos
Troy Lee Designs Womens Gambit Rosewood Gloves Size X-Large,https://m.media-amazon.com/images/I/51nQXa5cbgL._AC_UL320_.jpg,458.48,Acessórios e Peças para Motos
Henniu Escudo protetor de mão para motocicleta Yamaha Kawasaki Honda Suzuki Moto Dirt Bike ATVS 22mm guidão,https://m.media-amazon.com/images/I/510Hudp6DvL._AC_UL320_.jpg,45.85,Acessórios e Peças para Motos
"Riloer Tampa de filtro de óleo de motocicleta, tampa de filtro de óleo cromada tampa de filtro de óleo de motor de motocicleta, compatível com todos os modelos Harley-Davidson, cromado",https://m.media-amazon.com/images/I/5137o2GdcIL._AC_UL320_.jpg,0.0,Acessórios e Peças para Motos
"Conjunto de linha de combustível Suuonee, conjunto de linha de gás combustível universal de borracha de 3/8 polegadas, lâmpada de primer manual de popa para barco marinho RV",https://m.media-amazon.com/images/I/51qtk5wsaFL._AC_UL320_.jpg,0.0,Acessórios e Peças para Motos
Capacete Articulado Moto Peels Urban U-rb2 Vértice Cobre Brilhante Robocop,https://m.media-amazon.com/images/I/61LoZEPGXuL._AC_UL320_.jpg,549.9,Acessórios e Peças para Motos
Troy Lee Designs Ace Mono Fatigue Gloves Size 2X-Large,https://m.media-amazon.com/images/I/81UbEAM4xFL._AC_UL320_.jpg,407.53,Acessórios e Peças para Motos
Pulseira de Silicone E Capa Bumper Para Galaxy Watch 4 44 mm - Phone Palace,https://m.media-amazon.com/images/I/51AeD52reaL._AC_UL320_.jpg,44.9,Acessórios para Celular
Capa Capinha Anti Impacto Para Xiaomi Redmi Note 12 Turbo (Tela 6.67),https://m.media-amazon.com/images/I/61AX4YQhaQL._AC_UL320_.jpg,39.99,Acessórios para Celular
Cabo Tipo C para Tipo C Baseus Tungsten Gold 100W 2m Preto,https://m.media-amazon.com/images/I/61KtSbbFxTL._AC_UL320_.jpg,69.0,Acessórios para Celular
Cabo USB C para micro-B 3.0 30 Cm Nylon,https://m.media-amazon.com/images/I/41yWCMn9B3L._AC_UL320_.jpg,94.0,Acessórios para Celular
Capa Capinha Tpu Silicone Fosca para iPhone 15 Pro Tela de 6.1 Case com Interior Macio - Proteja com Elegância e Conforto (Preta),https://m.media-amazon.com/images/I/51Qu+vNREBL._AC_UL320_.jpg,19.99,Acessórios para Celular
Capa Capinha Acrílica Fosca Ultra Fina Para Samsung Galaxy S23 Plus Tela 6.6 Case Design Slim (Preta),https://m.media-amazon.com/images/I/51Kc1fLEg1L._AC_UL320_.jpg,67.99,Acessórios para Celular
"SAMSUNG, Capa Protetora Protective Standing Preta Galaxy S21+",https://m.media-amazon.com/images/I/61lP8br0qvL._AC_UL320_.jpg,69.0,Acessórios para Celular
CAPA PARA CELULAR IPHONE 11 PRO MAX EM SILICONE LÍQUIDO - AZUL ALASKAN BLUE MT-11MA - PCYES,https://m.media-amazon.com/images/I/415VVhXmj0L._AC_UL320_.jpg,14.65,Acessórios para Celular
Fone De Ouvido Microfone para Capacete Moto Bluetooth,https://m.media-amazon.com/images/I/51NMqqLBziL._AC_UL320_.jpg,111.07,Acessórios para Celular
Ringke Fusion-X Suporte compatível com Samsung Galaxy S22 Ultra 5G Capa Kickstand Transparente Rígida Traseira À Prova de Choque Protetor Lateral Melhorado para Galaxy S22 Ultra Capa Traseira - Preto,https://m.media-amazon.com/images/I/71nwL9j0v-L._AC_UL320_.jpg,189.99,Acessórios para Celular
Capa Anti Impacto Para Galaxy A14 + Pelicula 9D,https://m.media-amazon.com/images/I/61VPd75-1bL._AC_UL320_.jpg,29.9,Acessórios para Celular
"Capa para Samsung Galaxy M14 5G 6.6"", resistente e durável capa macia ultrafina suporta carregamento sem fio -Preto",https://m.media-amazon.com/images/I/614IaD6w85L._AC_UL320_.jpg,75.0,Acessórios para Celular
Película De Vidro Privacidade Para Galaxy M53 5g - Jodda,https://m.media-amazon.com/images/I/61LrVZT2zWL._AC_UL320_.jpg,39.9,Acessórios para Celular
Película Forerunner® 255 [46mm] Kingshield Vidro (2x Unid),https://m.media-amazon.com/images/I/51J9LJNhelL._AC_UL320_.jpg,44.99,Acessórios para Celular
Kit Capa Anti Impacto e Película De Vidro da Tela e da Câmera Compatível com Toda Linha Iphone 15 (Iphone 15),https://m.media-amazon.com/images/I/61CMMjCve3L._AC_UL320_.jpg,34.99,Acessórios para Celular
"Zhiyun Smooth Q2 [Official], 3-Axis Handheld Smartphone Gimbal Stabilizer for iPhone, Samsung, Android, iOS, with Time-Lapse Vertigo Shot Object Tracking",https://m.media-amazon.com/images/I/618KAt2vEmL._AC_UL320_.jpg,419.0,Acessórios para Celular
"CAIXA DE SOM AMB. 5"" 2VIAS C521B 40W BR",https://m.media-amazon.com/images/I/71dZOkVeeaL._AC_UL320_.jpg,799.0,Acessórios para Celular
Capa Original Samsung KDLAB Galaxy A30s Transparente,https://m.media-amazon.com/images/I/51C+LKPT5PL._AC_UL320_.jpg,51.77,Acessórios para Celular
Kit 3x Película De Cerâmica Para Samsung Galaxy S22 Proteção Premium (GL CASES),https://m.media-amazon.com/images/I/616FEuaNg5L._AC_UL320_.jpg,41.9,Acessórios para Celular
Kit Capa Anti Impacto Antiqueda Xiaomi Redmi 9i + Película 3D Vidro Temperado [Coronitas Acessorios],https://m.media-amazon.com/images/I/41AXfVXNuaL._AC_UL320_.jpg,29.99,Acessórios para Celular
Película para iPhone 14 Plus - Privacidade - Gshield,https://m.media-amazon.com/images/I/71noeI57XkL._AC_UL320_.jpg,89.99,Acessórios para Celular
Capa Cae Capinha para iPhone XR - Clear - Gshield,https://m.media-amazon.com/images/I/51yYwDfvMiL._AC_UL320_.jpg,79.97,Acessórios para Celular
"Pelicula Hprime invisivel para Samsung Galaxy S10e, Hprime, Película Protetora de Tela para Celular, Transparente",https://m.media-amazon.com/images/I/414VLo5meeL._AC_UL320_.jpg,27.89,Acessórios para Celular
"Capa Protetora Hyperknit para Galaxy S9, Samsung, Vermelha",https://m.media-amazon.com/images/I/91gTivjfedL._AC_UL320_.jpg,103.98,Acessórios para Celular
Kit Capa Capinha e 2X Película 3D Compatível Samsung Galaxy M54 Silicone Aveludada (AZUL BEBE),https://m.media-amazon.com/images/I/51OsjFsYusL._AC_UL320_.jpg,39.9,Acessórios para Celular
Kit 2 Cabo de Dados SATA Vermelho HD e SSD 180 Graus SATA 3 6GB/s 50cm,https://m.media-amazon.com/images/I/51j6jtEcJ3L._AC_UL320_.jpg,19.99,Acessórios para Computador
Cabo Hdmi 15 Metros 1.4 Full Hd 1080p Com Filtro,https://m.media-amazon.com/images/I/61kT9aeTaJL._AC_UL320_.jpg,67.29,Acessórios para Computador
"CASE PARA HD E SSD 2.5"" E 3.5"" SATA PARA USB 3.0 TOOLFREE TOOLLESS - CP235-30, VINIK",https://m.media-amazon.com/images/I/51XhC2vrp4L._AC_UL320_.jpg,139.71,Acessórios para Computador
"Capa e Película para Galaxy Tab A7 Lite T220/225 8,7"" Preto",https://m.media-amazon.com/images/I/411Q4TTKtbL._AC_UL320_.jpg,59.99,Acessórios para Computador
Logitech Webcam C920 Hd Pro (Preto) Preto,https://m.media-amazon.com/images/I/71iNwni9TsL._AC_UL320_.jpg,409.99,Acessórios para Computador
"Ventilador portátil 2 x AA alimentado por bateria com suporte de telefone, ventilador de bolso, ventilador pessoal, ângulo ajustável para atividades ao ar livre, ventilador de mesa",https://m.media-amazon.com/images/I/31vVz1Z80OL._AC_UL320_.jpg,0.0,Acessórios para Computador
Protoboard 830 Furos + 65 fios/Jumpers macho x macho + Fonte 9v + Fonte para Protoboard,https://m.media-amazon.com/images/I/61q02T7QN+L._AC_UL320_.jpg,89.99,Acessórios para Computador
"Capa de teclado para Samsung Galaxy Tab S6 Lite 10,4"" 2022/2020 modelos (SM-P610/P613/P615/P619) Capa de couro PU premium, teclado Bluetooth sem fio destacável com touchpad,Brown",https://m.media-amazon.com/images/I/71zhnQez7WL._AC_UL320_.jpg,357.99,Acessórios para Computador
"NUTOT conjunto de quatro Capa para laptop Notebook Bolsa portátil multifuncional à prova d'água de lazer (Preto,15 polegadas)",https://m.media-amazon.com/images/I/71CoQXPyc4L._AC_UL320_.jpg,153.0,Acessórios para Computador
Mouse Sem Fio Óptico 3200DPI Usb Wireless 2.4ghz Recarregável Pc Notebook Computador Tv Smart (Preto),https://m.media-amazon.com/images/I/41zziO-6k2L._AC_UL320_.jpg,42.99,Acessórios para Computador
"Aramox Intercooler Turbo Intercooler universal, suporte frontal de 63 mm, diâmetro de entrada 300 x 160 x 65 mm, acessório modificado para carro, prata",https://m.media-amazon.com/images/I/71lLmKvVCOL._AC_UL320_.jpg,464.25,Acessórios para Computador
"limpeza eletrônico 7 em 1 – Conjunto limpador teclado com pincel teclado, ferramenta limpeza multifuncional para monitor PC/fone ouvido/laptop/telefone/computador/fones ouvido",https://m.media-amazon.com/images/I/51Enc8aPBvL._AC_UL320_.jpg,47.88,Acessórios para Computador
Mouse Gamer HyperX Pulsefire FPS PRO RGB 16000dpi - HX-MC003B,https://m.media-amazon.com/images/I/51pnw-Y7YaL._AC_UL320_.jpg,0.0,Acessórios para Computador
"Suporte para tablet SZGuanYep 360° giratório ajustável de alumínio portátil dobrável desktop tablet/Suporte para celular compatível com iPad Pro 12.9, iPad Air Mini 6 5 4 3 2 (Cinza)",https://m.media-amazon.com/images/I/61gm6Kw8XuL._AC_UL320_.jpg,0.0,Acessórios para Computador
"Cabo Toocki Orign USB C com Display Digital - 100W 6A - Compatível com Android e MacBook (Cinza, 1 Metro)",https://m.media-amazon.com/images/I/51u7oIiUwYL._AC_UL320_.jpg,60.99,Acessórios para Computador
CUYUFIA NOYAFA NF-8209 RJ45 Rastreador de cabos POE Rede Verificador de fio Testador de cabo de rede Ferramenta de digitalização Cabo de escaneamento Wiremap utp Testador (Cor: NF-8209),https://m.media-amazon.com/images/I/6165eiiZzrL._AC_UL320_.jpg,339.5,Acessórios para Computador
"Estojo para tablet, capa para tablet Compatível com Xiaomi Mi Pad 6/6 Pro 2023 Suporte dobrável em relevo de 11,2 polegadas Capa protetora Flip Caso Slot para cartão de couro PU à prova de choque para",https://m.media-amazon.com/images/I/71xy2qOZUDL._AC_UL320_.jpg,135.91,Acessórios para Computador
"2 Em 1 Laptop Com Tela Sensível Ao Toque, Tablet Laptop Tipo C Carregamento 12 GB RAM Alto-falantes Estéreo 512 GB SSD para Trabalho (12+512G Plugue da UE máximo de 30 W)",https://m.media-amazon.com/images/I/61S7AYXCkZL._AC_UL320_.jpg,2051.53,Acessórios para Computador
"Capa infantil para Amazon Fire HD 10 2020 / 2019 / 2017, capa fofa à prova de choque com alça de apoio para Amazon Fire HD 10 2020 / 2019 / 2017 (azul)",https://m.media-amazon.com/images/I/716jrnir9IL._AC_UL320_.jpg,116.65,Acessórios para Computador
4x Toner Compatível TN1060 TN1000 Novos | p/DCP-1602 DCP-1512 DCP-1617NW HL-1112 HL-1202 | Premium 1.000 Impressões,https://m.media-amazon.com/images/I/21qfoDJIW5L._AC_UL320_.jpg,72.2,Acessórios para Computador
